fecha,SPBLSCUP,SPY,EEM,MCHI,QQQ,vc_sbs,ret_SPY,ret_EEM,ret_MCHI,ret_QQQ,ret_SPBLSCUP,ret_vc_sbs,vc_niveles,vc_niveles_raw,ret_niveles_implicito,ret_vc_estimado,vc_retornos,error_niveles_pct,error_retornos_pct,fase
2026-01-22,410.82,688.97998046875,58.70000076293945,62.779998779296875,620.760009765625,29.3576996,0.005223163010167564,0.0075523936505783595,0.004640696000013156,0.007269390951806898,-0.010358450568510369,0.003571950052685846,29.304933196616943,29.304933196616943,0.0002819685941046757,0.0006144113053661083,29.271182102082072,-0.17973616496524958,-0.2947012167054397,RETROSPECTIVO
2026-01-23,419.83,689.22998046875,59.06999969482422,62.7400016784668,622.719970703125,29.5645201,0.00036285524556167736,0.006303218519178699,-0.0006370994203215297,0.0031573569602849627,0.021931746263570417,0.007044846933442983,29.603779294232325,29.603779294232325,0.010197808526309249,0.00910203912185375,29.62491453028683,0.13279158294987603,0.20428009682738058,RETROSPECTIVO
2026-01-26,432.28,692.72998046875,59.16999816894531,62.65999984741211,625.4600219726562,29.9584229,0.00507813081145958,0.0016928808978791121,-0.0012751327528597312,0.004400133926068639,0.02965486030059794,0.013323497173898025,29.93163772571412,29.93163772571412,0.011074884332274104,0.010064673767961364,29.862077349912834,-0.08940782488880972,-0.3215975367220181,RETROSPECTIVO
2026-01-27,437.01,695.489990234375,60.34000015258789,63.290000915527344,631.1300048828125,30.1935733,0.003984250492172103,0.019773568021785648,0.01005427816229476,0.009065300276544397,0.01094198204867225,0.007849224933666354,30.282899230946136,30.282899230946136,0.011735458929808207,0.010538629640958147,30.2741436235703,0.29584418531256595,0.2668459369474574,RETROSPECTIVO
2026-01-28,441.77,695.4199829101562,60.75,63.90999984741211,633.219970703125,30.4335212,-0.0001006589961060067,0.006794826754645378,0.00979615931294231,0.003311466423943088,0.010892199263174751,0.007946985857417488,30.436889976103746,30.436889976103746,0.0050850727330706835,0.005391503252975936,30.356362048665915,0.011069294550591913,-0.25353343383113236,RETROSPECTIVO
2026-01-29,448.02,694.0399780273438,60.439998626708984,64.2300033569336,629.4299926757812,30.3932487,-0.001984419367757506,-0.0051029032640496075,0.005007096077069395,-0.00598524715374249,0.01414763338388747,-0.001323294131340913,30.45607157369068,30.45607157369068,0.0006302088551750629,0.0009493790837652775,30.46241414847261,0.2067000941912367,0.22756846152023336,RETROSPECTIVO
2026-01-30,418.57,691.969970703125,59.099998474121094,62.400001525878906,621.8699951171875,29.3228487,-0.002982547677011782,-0.022170750877478218,-0.02849138619665259,-0.012010863235886293,-0.06573367260390162,-0.03521834768522125,29.616966947908523,29.616966947908523,-0.027551308570833988,-0.02614501688821309,29.59861669945084,1.003034360398014,0.9404543271774202,RETROSPECTIVO
2026-02-02,421.01,695.4099731445312,59.279998779296875,61.61000061035156,626.1400146484375,29.2866217,0.004971317523953855,0.0030456905215421326,-0.012660270772585025,0.006866418326623602,0.0058293714313018,-0.0012354529524275515,29.810492148399923,29.810492148399923,0.006534268037364566,0.0050329661487215445,29.470429604891187,1.7887704965299012,0.6276173017633724,RETROSPECTIVO
2026-02-03,443.86,689.530029296875,59.599998474121094,61.06999969482422,616.52001953125,29.7207278,-0.008455363130712823,0.005398105624387695,-0.008764825680534272,-0.015363967949866497,0.054274245267333265,0.014822675843147781,30.387424662737004,30.387424662737004,0.019353337458001274,0.014734809112596508,29.718154480302328,2.243205035971574,-0.008658333386002415,RETROSPECTIVO
2026-02-04,429.86,686.1900024414062,58.79999923706055,60.310001373291016,605.75,29.4272448,-0.0048439179057576665,-0.013422806334599358,-0.01244470812724785,-0.017469050785145046,-0.031541477042310584,-0.009874690888289739,29.90534462372461,29.90534462372461,-0.015864458550301275,-0.015998692286506484,29.24523502139678,1.62468429162832,-0.618507712292593,RETROSPECTIVO
2026-02-05,420.62,677.6199951171875,58.529998779296875,60.099998474121094,597.030029296875,29.0368662,-0.0124892628772314,-0.00459184457937023,-0.003482057608821809,-0.014395329266405299,-0.02149537058577211,-0.013265890254190671,29.597786543186928,29.597786543186928,-0.010284385095956639,-0.010064289204191045,29.131080497850274,1.9317523431193528,0.3244644143115982,RETROSPECTIVO
2026-02-06,432.58,690.6199951171875,60.06999969482422,61.66999816894531,609.6500244140625,29.651843600000003,0.019184793975496328,0.02631130954460348,0.026123123705240392,0.021137957050586076,0.0284342161571014,0.02117919322850348,30.166756607633538,30.166756607633538,0.01922339914224369,0.018633763571978306,29.577932299641965,1.7365294872711878,-0.24926376030810493,RETROSPECTIVO
2026-02-09,445.68,693.9500122070312,60.5099983215332,61.970001220703125,614.3200073242188,30.1772039,0.004821779145387506,0.00732476492332812,0.0048646515431369775,0.00766010452414001,0.030283415784363665,0.017717626839229395,30.561484696216855,30.561484696216855,0.01308487000168368,0.012291422116511078,30.016306926220373,1.2734141887043915,-0.533173896139616,RETROSPECTIVO
2026-02-10,439.72,692.1199951171875,60.599998474121094,61.9900016784668,611.469970703125,30.1023191,-0.0026371021797716443,0.0014873600245310925,0.0003227441886348714,-0.004639335504483366,-0.013372823550529489,-0.0024815022706593526,30.43159207820974,30.43159207820974,-0.004250206405161827,-0.0042567919136403684,30.0487458224622,1.0938458831556863,-0.1779705987429936,RETROSPECTIVO
2026-02-11,446.43,691.9600219726562,61.560001373291016,61.93000030517578,613.1099853515625,30.3085545,-0.00023113498477123073,0.015841632398388317,-0.0009679201752926803,0.002682085346810581,0.015259710725006759,0.006851146561661414,30.815962131931094,30.815962131931094,0.012630625855312383,0.010044652144614532,30.404686424105684,1.6741399921632594,0.3171775285610634,RETROSPECTIVO
2026-02-12,430.52,681.27001953125,60.86000061035156,60.58000183105469,600.6400146484375,29.687386,-0.015448872914552103,-0.011371032282711413,-0.02179878035634808,-0.020338880463632636,-0.03563828595748497,-0.020494824324267857,30.34145270638952,30.34145270638952,-0.015398170062322802,-0.01614780192551079,29.81913796528545,2.203180523841075,0.443797797776635,RETROSPECTIVO
2026-02-13,427.42,681.75,61.119998931884766,60.349998474121094,601.9199829101562,29.8561671,0.0007045377823615695,0.004272072279423833,-0.003796687850472935,0.002131007309707611,-0.007200594629749979,0.0056852799367381746,30.360083249145582,30.360083249145582,0.0006140293589877999,0.00010056650526414285,29.690371556660452,1.687812596498972,-0.5553142263179156,RETROSPECTIVO
2026-02-17,420.04,682.8499755859375,60.869998931884766,60.61000061035156,601.2999877929688,29.5303976,0.0016134588719287635,-0.004090314207606749,0.00430823766038646,-0.0010300291314303545,-0.017266389031865614,-0.010911296781963675,30.114671559570233,30.114671559570233,-0.00808336681956412,-0.006690397376049911,29.656417477975253,1.9785509409132818,0.4267462960785062,RETROSPECTIVO
2026-02-18,427.63,686.2899780273438,61.189998626708984,60.95000076293945,605.7899780273438,29.7768293,0.005037713354905549,0.00525710038507321,0.0056096378347474385,0.0074671384093241144,0.018069707646890754,0.008345018016282957,30.35481139029279,30.35481139029279,0.00797418063310218,0.008049097395338847,29.768090646405483,1.9410464575313036,-0.029347159519488297,RETROSPECTIVO
2026-02-19,431.09,684.47998046875,61.040000915527344,60.720001220703125,603.469970703125,29.8572732,-0.002637365569283623,-0.002451343594509714,-0.0037735773479461443,-0.003829722194767071,0.00809110679793279,0.002701560303467243,30.40338042378132,30.40338042378132,0.001600043988547517,0.0011741283272327125,29.8117911187763,1.8290592718336995,-0.15233166444584834,RETROSPECTIVO
2026-02-20,436.09,689.4299926757812,62.34000015258789,61.0099983215332,608.8099975585938,30.1816002,0.007231785221302411,0.021297497011174782,0.0047759732378134245,0.008848869230803524,0.011598506112412643,0.010862579373122294,30.82582664924183,30.82582664924183,0.013894712350146277,0.011402072255726462,30.197707986385367,2.1345006393724386,0.0533695572091375,RETROSPECTIVO
2026-02-23,438.81,682.3900146484375,61.650001525878906,60.7599983215332,601.4099731445312,30.3450369,-0.010211302238274489,-0.011068312881297615,-0.0040976890161913415,-0.012154899629995497,0.006237244605471481,0.005415110495035957,30.699686677396407,30.699686677396407,-0.004092022357769398,-0.0036151822383982727,30.07248821503052,1.1687241592921227,-0.8981656073368538,RETROSPECTIVO
2026-02-24,444.3,687.3499755859375,62.619998931884766,60.43000030517578,607.8699951171875,30.5425954,0.007268513358970052,0.01573393969177239,-0.0054311722428154185,0.010741461334402791,0.012511109591850644,0.006510405660439256,31.11650923391076,31.11650923391076,0.013577420541599716,0.011126577009601448,30.682673289927045,1.8790604609546735,0.4586312593691577,RETROSPECTIVO
2026-02-25,450.89,693.1500244140625,63.310001373291016,60.66999816894531,616.6799926757812,30.7773777,0.008438276037153747,0.011018882995459611,0.003971501945350342,0.014493226560549965,0.014832320504163832,0.007687044827892953,31.453240212844253,31.453240212844253,0.010821618080685047,0.010498097672825054,30.863234549690777,2.19597172778061,0.27896089955310455,RETROSPECTIVO
2026-02-26,453.09,689.2999877929688,62.709999084472656,59.22999954223633,609.239990234375,30.7911694,-0.005554405951797015,-0.009477211748592507,-0.023734937698515757,-0.012064608110803121,0.0048792388387410845,0.0004481116011387787,31.45152462504683,31.45152462504683,-5.454407195615296e-05,-0.0022619485503018277,30.707760855129393,2.1446253517309666,-0.27088462859942153,RETROSPECTIVO
2026-02-27,459.76,685.989990234375,62.58000183105469,59.060001373291016,607.2899780273438,30.9593428,-0.004801969559279806,-0.002072990835845112,-0.0028701362528981145,-0.0032007291679606586,0.014721137080933255,0.005461741248450336,31.568377243337288,31.568377243337288,0.0037153244455883083,0.003351847293126701,30.894376697805594,1.9672072733316837,-0.20984328580259115,RETROSPECTIVO
2026-03-02,459.97,686.3800048828125,61.5,58.5099983215332,608.0900268554688,31.0085295,0.0005685427688300049,-0.017257938629825165,-0.009312614950370501,0.001317408251530594,0.0004567600487210832,0.0015887514253047907,31.375407367407036,31.375407367407036,-0.006112758804254992,-0.004083006529373589,30.83293560120249,1.1831514532381515,-0.5662761234695557,RETROSPECTIVO
2026-03-03,432.36,680.3300170898438,58.41999816894531,56.900001525878906,601.5800170898438,29.9283997,-0.008814341545397508,-0.05008133058625508,-0.02751660984173665,-0.010705667710567912,-0.0600256538469901,-0.034833312556791896,30.14645349984437,30.14645349984437,-0.039169335816793605,-0.032607679283931976,29.997413314997658,0.72858489605232,0.23059574079953293,RETROSPECTIVO
2026-03-04,436.7,685.1300048828125,59.04999923706055,57.130001068115234,610.75,30.1005378,0.007055381465455479,0.010783996711080546,0.004042171108408876,0.015243164084000504,0.010037931353501728,0.005751664028999182,30.418890967923424,30.418890967923424,0.009037131617503968,0.00926981322035698,30.20583037520319,1.057632823834198,0.3498029699761318,RETROSPECTIVO
2026-03-05,417.78,681.3099975585938,57.630001068115234,56.18000030517578,608.9099731445312,29.5524629,-0.0055755948462250515,-0.024047386744995958,-0.01662875451038026,-0.00301273328770979,-0.0433249370277079,-0.01820814311164909,29.735199770009306,29.735199770009306,-0.022475875226189768,-0.018969546807845145,29.52954423926159,0.6183473459645539,-0.07755245583409565,RETROSPECTIVO
2026-03-06,410.85,672.3800048828125,57.31999969482422,56.720001220703125,599.75,29.3830914,-0.013107091790493297,-0.005379166537314739,0.009611977796261995,-0.01504323060636914,-0.016587677725118377,-0.005731214368599913,29.39965922493336,29.39965922493336,-0.011284287567301599,-0.009961978394930888,29.2580619030732,0.05638557464160421,-0.4255151210086794,RETROSPECTIVO
2026-03-09,413.97,678.27001953125,58.45000076293945,57.66999816894531,607.760009765625,29.5207059,0.008759949144329537,0.019713905689662248,0.01674888800770047,0.013355581101500702,0.007594012413289608,0.004683458868456558,29.694769987187307,29.694769987187307,0.010037897378200489,0.009894907333416433,29.673834366572308,0.589633892146546,0.5187154639561209,RETROSPECTIVO
2026-03-10,427.24,677.1799926757812,58.68000030517578,58.70000076293945,607.77001953125,29.6260665,-0.001607069196751576,0.003934979285443507,0.017860284839557705,1.6469931328311205e-05,0.032055462956252834,0.0035690406712123313,29.948313048219003,29.948313048219003,0.008538306952405872,0.009304066542713867,29.79536851208148,1.0877129038342037,0.5714630124167286,RETROSPECTIVO
2026-03-11,422.03,676.3300170898438,58.83000183105469,58.310001373291016,607.6900024414062,29.5845643,-0.0012551693717042234,0.0025562632089093373,-0.0066439418156646335,-0.00013165685583749198,-0.012194551071997073,-0.0014008677122222535,29.89973604225321,29.89973604225321,-0.0016220281218370936,-0.002103396177267685,29.563751144976422,1.0653249412674537,-0.07035139950862801,RETROSPECTIVO
2026-03-12,404.37,666.0599975585938,56.95000076293945,57.68000030517578,597.260009765625,29.0239145,-0.0151849234423167,-0.03195650194800492,-0.010804339792106488,-0.017163344195031294,-0.04184536644314374,-0.018950753991668567,29.056445790339154,29.056445790339154,-0.028203936339850966,-0.024295520414914694,28.865791914082994,0.11208443416257374,-0.5448010326691288,RETROSPECTIVO
2026-03-13,395.78,662.2899780273438,56.79999923706055,57.779998779296875,593.719970703125,28.6489549,-0.005660180081477395,-0.00263391613466879,0.0017336767266300512,-0.005927132244948341,-0.021242921087123223,-0.012918987891864187,28.797098898049022,28.797098898049022,-0.00892562339391012,-0.008063110913160946,28.789891458252402,0.5171008805247013,0.49194310488582804,RETROSPECTIVO
2026-03-16,403.79,669.030029296875,58.380001068115234,58.70000076293945,600.3800048828125,28.8927697,0.010176888512803295,0.0278169340189669,0.015922499187940753,0.011217467001826131,0.020238516347465874,0.008510425628126539,29.30517783204335,29.30517783204335,0.01764340692071409,0.015516621990502182,29.09348990360624,1.4273748634190397,0.6947073807404447,RETROSPECTIVO
2026-03-17,405.96,670.7899780273438,58.75,58.439998626708984,603.3099975585938,28.966760800000003,0.0026305975119209624,0.006337768501461172,-0.004429337867992378,0.0048802302740798,0.005374080586443286,0.002560886365975623,29.47945602506685,29.47945602506685,0.005947010252670637,0.004948819821918873,29.0357548114015,1.7699432415199334,0.2381833850110704,RETROSPECTIVO
2026-03-18,387.43,661.4299926757812,57.560001373291016,57.22999954223633,594.9000244140625,28.489852,-0.013953675007322364,-0.020255295773769944,-0.020704981398128375,-0.013939721169156427,-0.045644891122277986,-0.016464001732634292,28.84005568929218,28.84005568929218,-0.021689692483842893,-0.020395136150687217,28.375979769639613,1.2292225642034804,-0.3996940045893682,RETROSPECTIVO
2026-03-19,374.79,659.7999877929688,57.619998931884766,56.810001373291016,593.02001953125,28.0510199,-0.002464364937880159,0.0010423481091434983,-0.007338776381351386,-0.0031602030688504534,-0.032625248431974785,-0.015403102129137092,28.59849888159973,28.59849888159973,-0.008375739987982467,-0.009031919091687234,28.232533961801856,1.951725760957923,0.6470854266580783,RETROSPECTIVO
2026-03-20,363.59,648.5700073242188,55.63999938964844,55.209999084472656,582.0599975585938,27.4167579,-0.017020279897722146,-0.03436306107150355,-0.028164095232192543,-0.01848170653887793,-0.029883401371434748,-0.02261101386905362,27.95814514950856,27.95814514950856,-0.02239116587000911,-0.020594828070368693,27.47331396796101,1.9746581688586895,0.20628284411778885,RETROSPECTIVO
2026-03-23,375.3,655.3800048828125,57.310001373291016,55.59000015258789,588.0,28.0239967,0.01050001924493782,0.03001441412584338,0.0068828305454926575,0.010205137728620972,0.03220660634230876,0.022148453957059555,28.615257061060788,28.615257061060788,0.02350341583957971,0.020024220316987907,27.965757100567117,2.1098359644782017,-0.2078204620716506,RETROSPECTIVO
2026-03-24,378.8,653.1799926757812,56.52000045776367,55.63999938964844,583.97998046875,28.0713478,-0.0033568497522664664,-0.013784695456237062,0.0008994286188757084,-0.006836767910289088,0.009325872635225219,0.0016896626311693197,28.48270359762524,28.48270359762524,-0.004632265338476604,-0.0029438407468298927,27.941498516625515,1.4653938263172295,-0.46256875266419417,RETROSPECTIVO
2026-03-25,386.99,656.8200073242188,57.41999816894531,56.650001525878906,587.8200073242188,28.4611957,0.0055727589473859585,0.015923526254289166,0.018152446932240274,0.006575613863315066,0.021620908130939753,0.013887751410354365,28.808871748212027,28.808871748212027,0.01145144629507655,0.0112101578338695,28.386032039447446,1.2215792051632812,-0.2640917175259605,RETROSPECTIVO
2026-03-26,379.14,645.0900268554688,55.470001220703125,55.040000915527344,573.7899780273438,28.0011252,-0.017858744158138706,-0.03396024051593949,-0.028420133574331485,-0.023867900245077234,-0.020284761880152047,-0.016164833861846528,28.237146362666394,28.237146362666394,-0.019845462555510007,-0.018911855767690524,27.922941671945587,0.8428988513161428,-0.27921566542766785,RETROSPECTIVO
2026-03-27,379.06,634.0900268554688,55.20000076293945,54.81999969482422,562.5800170898438,27.9860939,-0.017051883523327982,-0.004867504089091312,-0.003997115135240814,-0.019536696991535485,-0.0002110038508202905,-0.0005368105707409532,28.11784613494421,28.11784613494421,-0.004224939241024628,-0.005025023721128859,27.8604188816517,0.4707775061964181,-0.4490623764694113,RETROSPECTIVO
2026-03-30,378.5,631.969970703125,54.75,54.95000076293945,558.280029296875,27.8711509,-0.0033434623831846144,-0.008152187621735973,0.002371416797499748,-0.00764333545868201,-0.0014773386798924149,-0.004107146942717854,27.96593716174324,27.96593716174324,-0.005402582134916067,-0.004610054757105186,27.857076474683513,0.34008736159956143,-0.050498184904468335,RETROSPECTIVO
2026-03-31,396.07,650.3400268554688,56.790000915527344,56.18000030517578,577.1799926757812,28.5875221,0.02906792569891481,0.03726029069456338,0.0223839767999765,0.03385391270884219,0.046420079260237834,0.025702964422613883,28.846273122102737,28.846273122102737,0.031478864994511024,0.029983595919152648,28.706828226387326,0.905118747954492,0.4173363678390496,RETROSPECTIVO
2026-04-01,403.83,655.239990234375,57.22999954223633,56.0,584.3099975585938,29.0838712,0.007534463782890022,0.007747818623272451,-0.003203992598754035,0.012353174006878076,0.019592496275910865,0.017362438698385718,29.179387495256897,29.179387495256897,0.011547917186533141,0.0109151931292429,28.899560424807998,0.32841671798111705,-0.6337216044059568,RETROSPECTIVO
2026-04-07,400.97,659.219970703125,57.310001373291016,55.61000061035156,588.5900268554688,28.9130988,0.00607408053242664,0.0013979002567638954,-0.006964274815150717,0.007324929086885534,-0.007082188049426619,-0.005871721780971173,29.197223359865934,29.197223359865934,0.0006112487663401112,0.0004822117068682603,29.09789578317369,0.9826845674042239,0.6391462376688972,RETROSPECTIVO
2026-04-08,419.57,676.010009765625,60.439998626708984,57.29999923706055,606.0900268554688,29.7851231,0.025469554638327674,0.054615201158879856,0.030390192558177986,0.029732070204270045,0.046387510287552614,0.030160181239376582,30.302975003491618,30.302975003491618,0.037871808219463565,0.03389616309313951,29.893141912452858,1.7386260306965662,0.3626602854391425,RETROSPECTIVO
2026-04-09,420.88,679.9099731445312,60.279998779296875,57.209999084472656,610.1900024414062,29.943643,0.00576909117108837,-0.002647251010052254,-0.0015706833121506003,0.006764631332426108,0.003122244202397706,0.005322116664342458,30.329886627061274,30.329886627061274,0.000888085198451849,0.0016664271337863776,29.834757837317003,1.2899019236279008,-0.36363365233481604,RETROSPECTIVO
2026-04-10,418.1,679.4600219726562,60.560001373291016,57.18000030517578,611.0700073242188,30.0598868,-0.0006617805145495703,0.004645033172932189,-0.0005243625201353241,0.001442181745508142,-0.006605208135335383,0.0038820860908608257,30.33826931410865,30.33826931410865,0.0002763837250845391,4.256298335075204e-05,29.94491749077847,0.9260930221089536,-0.38246753883828255,RETROSPECTIVO
2026-04-13,424.18,686.0999755859375,61.06999969482422,57.349998474121094,617.3900146484375,30.2170529,0.009772397784351794,0.008421372357467094,0.002973035467611407,0.010342525812865766,0.014541975603922452,0.005228432862894206,30.620113151513753,30.620113151513753,0.009290043360318911,0.008684124944021444,30.320930612774344,1.333883396397506,0.34377182023050956,RETROSPECTIVO
2026-04-14,418.23,694.4600219726562,62.2400016784668,58.02000045776367,628.5999755859375,30.3696085,0.01218488075237012,0.01915837546240784,0.011682685291524608,0.018157016912369928,-0.014027063982271604,0.005048659129825328,30.767313751331574,30.767313751331574,0.004807317304460934,0.004867622274305229,30.364138099759895,1.3095501423127542,-0.018012745340800773,RETROSPECTIVO
2026-04-15,393.06,699.9400024414062,62.20000076293945,58.029998779296875,637.4000244140625,30.1080085,0.007890994867038925,-0.0006426882141487011,0.00017232543009848555,0.013999441886586528,-0.0601821963991106,-0.008613874624034068,30.247111858656744,30.247111858656744,-0.01690761490844539,-0.014411676531781234,29.931931525901167,0.46201447916007776,-0.5848177374429553,RETROSPECTIVO
2026-04-16,406.12,701.6599731445312,62.45000076293945,58.689998626708984,640.469970703125,30.503820500000003,0.002457311622604319,0.0040192925552013925,0.01137342514726325,0.004816357344643363,0.03322647941790069,0.01314640255930577,30.553678878458072,30.553678878458072,0.010135414621862182,0.011088276932828751,30.44185443614396,0.16344961923071555,-0.20314197644863974,RETROSPECTIVO
2026-04-17,402.39,710.1400146484375,63.63999938964844,59.290000915527344,648.8499755859375,30.6830162,0.012085685130224011,0.019055221972313907,0.01022324591681456,0.013084149556009228,-0.009184477494336707,0.005874532994973425,30.750019999632705,30.750019999632705,0.006426104102084551,0.005162698040814694,30.661302514332714,0.2183742276051337,-0.07076776782879435,RETROSPECTIVO
2026-04-20,400.17,708.719970703125,63.18000030517578,59.29999923706055,646.7899780273438,30.595337,-0.001999667552905704,-0.007228144074235776,0.00016863419427926019,-0.0031748441644519065,-0.005517035711622986,-0.0028575808658602986,30.580568785393723,30.580568785393723,-0.00551060500907008,-0.00434650363490813,30.549652358556756,-0.048269494813135694,-0.1493189679304563,RETROSPECTIVO
2026-04-21,387.95,704.0800170898438,62.25,58.15999984741211,644.3300170898438,30.117365,-0.006546949154936255,-0.014719852812340006,-0.019224273259956015,-0.003803338055735961,-0.030537021765749572,-0.015622380626171939,30.172401641958302,30.172401641958302,-0.013347271147892248,-0.01240627522448967,30.215762828591988,0.18274056166036612,0.3267146000056398,RETROSPECTIVO
2026-04-22,390.1,711.2100219726562,63.380001068115234,58.29999923706055,655.1099853515625,30.4407091,0.010126696838070659,0.01815262760024483,0.002407142194218226,0.016730507621555812,0.005541951282381774,0.010736135116734102,30.53318689320504,30.53318689320504,0.011957458856872272,0.010583635829723792,30.43611622331087,0.3037964487004663,-0.01508794251159351,RETROSPECTIVO
2026-04-23,386.07,708.4500122070312,62.349998474121094,57.27000045776367,651.4199829101562,30.331460900000003,-0.0038807239498251933,-0.016251223992362895,-0.017667217714852357,-0.005632645699066852,-0.010330684439887272,-0.0035888848594527456,30.274062004394324,30.274062004394324,-0.00848666369865192,-0.007710831060362024,30.205985934772272,-0.18923880981176477,-0.41367926735019767,RETROSPECTIVO
2026-04-24,386.41,713.9400024414062,63.7400016784668,57.810001373291016,663.8800048828125,30.7603724,0.007749297960024215,0.022293556349045174,0.009429036340336427,0.019127478891562966,0.0008806693086746975,0.014140812452591023,30.621689281030324,30.621689281030324,0.011482677038368472,0.01065226609318971,30.654559692501987,-0.45084993499519,-0.3439903331534877,ENTRENAMIENTO 90
2026-04-27,382.43,715.1699829101562,63.63999938964844,57.119998931884766,664.22998046875,30.8025926,0.0017228064887020444,-0.0015689094161436268,-0.01193569321942689,0.0005271669328243966,-0.010299940477730973,0.0013725516535032511,30.57645079461833,30.57645079461833,-0.0014773347739511777,-0.0024016679694738928,30.68649619887783,-0.7341648422856117,-0.3769046412092303,ENTRENAMIENTO 90
2026-04-28,375.16,711.6900024414062,62.9900016784668,56.7599983215332,657.5499877929688,30.3385472,-0.004865948728146163,-0.01021366620703279,-0.006302531811684053,-0.010056746717555742,-0.019010014904688344,-0.015065140977776004,30.259419446030805,30.259419446030805,-0.01036848098286558,-0.010150153904942961,30.489941544438743,-0.26081589684424644,0.4990164606126557,ENTRENAMIENTO 90
